filename,width,height,class,xmin,ymin,xmax,ymax
house3749.jpg,854,480,fire,500,2,577,109
hand_held_nasa_training53.jpg,854,480,fire,252,376,355,460
case2_car187.jpg,640,480,fire,232,237,297,291
house2395.jpg,854,480,fire,519,2,617,106
hand_held_nasa_training206.jpg,854,480,fire,308,280,352,312
house2439.jpg,854,480,fire,519,2,617,106
house2579.jpg,854,480,fire,502,1,601,109
house6574.jpg,426,240,fire,131,86,156,117
house4507.jpg,854,480,fire,469,322,526,424
house425.jpg,854,480,fire,470,345,523,425
house420.jpg,854,480,fire,470,345,523,425
house2560.jpg,854,480,fire,510,1,607,105
house4703.jpg,854,480,fire,473,332,526,426
house474.jpg,854,480,fire,475,349,573,421
house6696.jpg,426,240,fire,153,152,171,194
house2758.jpg,854,480,fire,508,0,604,108
house2206.jpg,854,480,fire,523,1,614,108
house4315.jpg,854,480,fire,471,346,529,422
house2213.jpg,854,480,fire,513,2,608,105
house2575.jpg,854,480,fire,505,1,640,105
house6819.jpg,426,240,fire,170,29,242,120
house664.jpg,426,240,fire,171,81,200,119
house2518.jpg,854,480,fire,510,1,607,105
house3107.jpg,854,480,fire,511,81,537,106
house2205.jpg,854,480,fire,523,1,614,108
house4871.jpg,854,480,fire,468,304,523,422
house2316.jpg,854,480,fire,513,2,608,105
house2717.jpg,854,480,fire,510,0,614,109
house3565.jpg,854,480,fire,500,0,572,109
house2703.jpg,854,480,fire,510,0,614,109
house2135.jpg,854,480,fire,523,1,614,108
house4807.jpg,854,480,fire,467,341,524,424
house6872.jpg,426,240,fire,174,46,242,118
house6521.jpg,426,240,fire,131,86,156,117
house6340.jpg,426,240,fire,173,68,201,118
house55.jpg,854,480,fire,422,249,512,428
house6431.jpg,426,240,fire,173,68,201,118
house6727.jpg,426,240,fire,153,152,171,194
house293.jpg,854,480,fire,521,4,606,105
house2399.jpg,854,480,fire,519,2,617,106
house3238.jpg,854,480,fire,473,2,568,113
house537.jpg,854,480,fire,422,246,522,426
house2196.jpg,854,480,fire,523,1,614,108
house6202.jpg,426,240,fire,171,81,200,119
house6833.jpg,426,240,fire,170,29,242,120
house2327.jpg,854,480,fire,513,2,608,105
house6386.jpg,426,240,fire,173,68,201,118
house3121.jpg,854,480,fire,511,81,537,106
house6851.jpg,426,240,fire,174,46,242,118
house3474.jpg,854,480,fire,468,1,564,110
barbecue756.jpg,1280,720,fire,501,311,696,591
house3392.jpg,854,480,fire,468,1,564,110
house2857.jpg,854,480,fire,508,2,664,108
house2256.jpg,854,480,fire,513,2,608,105
house4268.jpg,854,480,fire,471,349,529,423
house3879.jpg,854,480,fire,482,2,560,110
barbecue861.jpg,1280,720,fire,551,455,705,547
house3207.jpg,854,480,fire,504,66,561,108
house3844.jpg,854,480,fire,476,1,557,112
house4313.jpg,854,480,fire,471,346,529,422
house4841.jpg,854,480,fire,467,341,524,424
house2517.jpg,854,480,fire,510,1,607,105
house223.jpg,854,480,fire,521,2,605,106
house6407.jpg,426,240,fire,173,68,201,118
house2816.jpg,854,480,fire,508,2,664,108
house4396.jpg,854,480,fire,472,333,526,420
house3674.jpg,854,480,fire,501,0,587,108
barbecue864.jpg,1280,720,fire,551,455,705,547
house6477.jpg,426,240,fire,172,59,206,119
house4727.jpg,854,480,fire,473,332,526,426
house4194.jpg,854,480,fire,469,350,527,424
hand_held_nasa_training179.jpg,854,480,fire,325,267,375,299
house3769.jpg,854,480,fire,497,3,561,110
house4269.jpg,854,480,fire,471,349,529,423
hand_held_nasa_training142.jpg,854,480,fire,323,123,386,162
house4657.jpg,854,480,fire,468,337,527,423
house580.jpg,854,480,fire,418,264,522,431
house6145.jpg,426,240,fire,171,81,200,119
house4203.jpg,854,480,fire,475,329,522,425
house2757.jpg,854,480,fire,508,0,604,108
house6173.jpg,426,240,fire,171,81,200,119
house3723.jpg,854,480,fire,500,2,577,109
house451.jpg,854,480,fire,472,352,524,423
house3524.jpg,854,480,fire,500,3,583,109
house2834.jpg,854,480,fire,508,2,664,108
house3417.jpg,854,480,fire,468,1,564,110
house6717.jpg,426,240,fire,153,152,171,194
house6348.jpg,426,240,fire,173,68,201,118
house597.jpg,854,480,fire,429,307,527,424
case2_car128.jpg,640,480,fire,147,226,220,292
case2_car133.jpg,640,480,fire,163,221,232,286
house3767.jpg,854,480,fire,497,3,561,110
barbecue868.jpg,1280,720,fire,551,455,705,547
house4513.jpg,854,480,fire,471,362,523,427
house2319.jpg,854,480,fire,513,2,608,105
house2844.jpg,854,480,fire,508,2,664,108
house3323.jpg,854,480,fire,468,1,564,110
house6235.jpg,426,240,fire,171,81,200,119
barbecue797.jpg,1280,720,fire,536,362,693,556
house3413.jpg,854,480,fire,468,1,564,110
house2145.jpg,854,480,fire,523,1,614,108
house2674.jpg,854,480,fire,510,0,614,109
house6590.jpg,426,240,fire,131,86,156,117
house2340.jpg,854,480,fire,513,2,608,105
house3339.jpg,854,480,fire,468,1,564,110
house4216.jpg,854,480,fire,475,329,522,425
house6719.jpg,426,240,fire,153,152,171,194
house4422.jpg,854,480,fire,472,333,526,420
house2279.jpg,854,480,fire,513,2,608,105
house3760.jpg,854,480,fire,500,2,577,109
house3538.jpg,854,480,fire,499,3,568,110
house3385.jpg,854,480,fire,468,1,564,110
house3470.jpg,854,480,fire,468,1,564,110
house4429.jpg,854,480,fire,472,333,526,420
case2_car108.jpg,640,480,fire,149,238,204,299
house3648.jpg,854,480,fire,501,0,587,108
barbecue854.jpg,1280,720,fire,551,455,705,547
house485.jpg,854,480,fire,473,363,531,426
house6473.jpg,426,240,fire,172,59,206,119
house4363.jpg,854,480,fire,469,326,526,422
house6251.jpg,426,240,fire,173,68,201,118
house2174.jpg,854,480,fire,523,1,614,108
house4417.jpg,854,480,fire,472,333,526,420
house6506.jpg,426,240,fire,131,86,156,117
house4537.jpg,854,480,fire,470,358,526,420
house2338.jpg,854,480,fire,513,2,608,105
house4684.jpg,854,480,fire,468,325,524,423
barbecue823.jpg,1280,720,fire,509,312,701,543
house2881.jpg,854,480,fire,508,2,664,108
house446.jpg,854,480,fire,472,333,528,423
hand_held_nasa_training28.jpg,854,480,fire,256,405,361,462
house3220.jpg,854,480,fire,502,57,561,111
house593.jpg,854,480,fire,429,263,519,425
house4187.jpg,854,480,fire,469,350,527,424
house4192.jpg,854,480,fire,469,350,527,424
house3576.jpg,854,480,fire,500,0,572,109
house4635.jpg,854,480,fire,468,349,527,422
house3569.jpg,854,480,fire,500,0,572,109
case2_car112.jpg,640,480,fire,149,238,204,299
house6434.jpg,426,240,fire,173,68,201,118
house2358.jpg,854,480,fire,519,2,617,106
barbecue726.jpg,1280,720,fire,482,310,732,605
house460.jpg,854,480,fire,471,338,531,424
house598.jpg,854,480,fire,429,307,527,424
house4763.jpg,854,480,fire,473,332,526,426
house4627.jpg,854,480,fire,470,333,525,426
house4342.jpg,854,480,fire,471,346,529,422
house2642.jpg,854,480,fire,510,0,614,109
house6569.jpg,426,240,fire,131,86,156,117
house6589.jpg,426,240,fire,131,86,156,117
house3802.jpg,854,480,fire,469,0,561,108
house4113.jpg,854,480,fire,469,350,527,424
house3137.jpg,854,480,fire,501,78,558,112
hand_held_nasa_training71.jpg,854,480,fire,281,379,373,451
house3216.jpg,854,480,fire,502,57,561,111
house4847.jpg,854,480,fire,469,352,523,421
house6481.jpg,426,240,fire,172,59,206,119
house2409.jpg,854,480,fire,519,2,617,106
house3322.jpg,854,480,fire,468,1,564,110
house4898.jpg,854,480,fire,464,350,526,424
house4401.jpg,854,480,fire,472,333,526,420
house435.jpg,854,480,fire,472,333,528,423
house636.jpg,426,240,fire,176,84,200,117
house6573.jpg,426,240,fire,131,86,156,117
house3687.jpg,854,480,fire,501,0,587,108
house6381.jpg,426,240,fire,173,68,201,118
house3780.jpg,854,480,fire,484,1,562,110
house2566.jpg,854,480,fire,510,1,607,105
house6426.jpg,426,240,fire,173,68,201,118
hand_held_nasa_training118.jpg,854,480,fire,266,130,345,191
house2497.jpg,854,480,fire,510,1,607,105
house4272.jpg,854,480,fire,471,349,529,423
house3265.jpg,854,480,fire,501,63,561,109
house3213.jpg,854,480,fire,504,66,561,108
house3364.jpg,854,480,fire,468,1,564,110
house2531.jpg,854,480,fire,510,1,607,105
house3685.jpg,854,480,fire,501,0,587,108
house3190.jpg,854,480,fire,490,22,515,54
house6563.jpg,426,240,fire,131,86,156,117
house4369.jpg,854,480,fire,469,326,526,422
house2102.jpg,854,480,fire,521,4,606,105
house3692.jpg,854,480,fire,500,2,577,109
house4483.jpg,854,480,fire,469,345,526,422
house6531.jpg,426,240,fire,131,86,156,117
house2571.jpg,854,480,fire,510,1,607,105
house2873.jpg,854,480,fire,508,2,664,108
house2718.jpg,854,480,fire,510,0,614,109
house6495.jpg,426,240,fire,172,59,206,119
case2_car170.jpg,640,480,fire,219,233,285,299
house4768.jpg,854,480,fire,470,353,526,423
house6411.jpg,426,240,fire,173,68,201,118
house4625.jpg,854,480,fire,470,333,525,426
hand_held_nasa_training74.jpg,854,480,fire,256,370,382,449
house4190.jpg,854,480,fire,469,350,527,424
house3765.jpg,854,480,fire,497,3,561,110
house6893.jpg,426,240,fire,174,46,242,118
house3460.jpg,854,480,fire,468,1,564,110
house6805.jpg,426,240,fire,175,24,241,119
hand_held_nasa_training151.jpg,854,480,fire,316,159,378,222
barbecue808.jpg,1280,720,fire,544,320,704,553
house4384.jpg,854,480,fire,472,355,522,423
house3209.jpg,854,480,fire,504,66,561,108
house475.jpg,854,480,fire,475,349,573,421
house3317.jpg,854,480,fire,470,2,561,109
house4127.jpg,854,480,fire,469,350,527,424
house4288.jpg,854,480,fire,471,349,529,423
barbecue842.jpg,1280,720,fire,557,458,694,533
house6777.jpg,426,240,fire,174,49,241,121
house2562.jpg,854,480,fire,510,1,607,105
house3629.jpg,854,480,fire,501,0,587,108
barbecue851.jpg,1280,720,fire,534,352,702,533
house4519.jpg,854,480,fire,471,362,523,427
house2386.jpg,854,480,fire,519,2,617,106
house2536.jpg,854,480,fire,510,1,607,105
house2459.jpg,854,480,fire,519,2,617,106
house67.jpg,426,240,fire,176,84,200,117
house6873.jpg,426,240,fire,174,46,242,118
house3587.jpg,854,480,fire,500,0,572,109
house4896.jpg,854,480,fire,464,350,526,424
house3493.jpg,854,480,fire,481,2,559,109
house2863.jpg,854,480,fire,508,2,664,108
house2581.jpg,854,480,fire,502,1,601,109
house288.jpg,854,480,fire,521,4,606,105
house6826.jpg,426,240,fire,170,29,242,120
house3573.jpg,854,480,fire,500,0,572,109
house3725.jpg,854,480,fire,500,2,577,109
house491.jpg,854,480,fire,473,363,531,426
house6639.jpg,426,240,fire,131,81,155,117
house6376.jpg,426,240,fire,173,68,201,118
house2189.jpg,854,480,fire,523,1,614,108
house3591.jpg,854,480,fire,500,0,572,109
hand_held_nasa_training159.jpg,854,480,fire,323,219,373,275
house2658.jpg,854,480,fire,510,0,614,109
house4325.jpg,854,480,fire,471,346,529,422
barbecue688.jpg,1280,720,fire,533,326,704,617
house4266.jpg,854,480,fire,471,349,529,423
house680.jpg,426,240,fire,171,81,200,119
house511.jpg,854,480,fire,422,249,512,428
house2846.jpg,854,480,fire,508,2,664,108
house2131.jpg,854,480,fire,523,1,614,108
house643.jpg,426,240,fire,176,84,200,117
house545.jpg,854,480,fire,422,246,522,426
barbecue659.jpg,1280,720,fire,405,157,673,485
house2735.jpg,854,480,fire,517,0,599,107
case2_car92.jpg,640,480,fire,137,229,220,283
house6248.jpg,426,240,fire,173,68,201,118
house3634.jpg,854,480,fire,501,0,587,108
hand_held_nasa_training171.jpg,854,480,fire,325,267,375,299
house3243.jpg,854,480,fire,503,60,567,112
house3641.jpg,854,480,fire,501,0,587,108
house4130.jpg,854,480,fire,469,350,527,424
hand_held_nasa_training58.jpg,854,480,fire,252,376,355,460
house3408.jpg,854,480,fire,468,1,564,110
house587.jpg,854,480,fire,429,263,519,425
house4879.jpg,854,480,fire,464,350,526,424
house6123.jpg,426,240,fire,171,81,200,119
house3526.jpg,854,480,fire,500,3,583,109
house2304.jpg,854,480,fire,513,2,608,105
house2499.jpg,854,480,fire,510,1,607,105
house2339.jpg,854,480,fire,513,2,608,105
house4219.jpg,854,480,fire,475,329,522,425
house4492.jpg,854,480,fire,467,324,526,423
house3583.jpg,854,480,fire,500,0,572,109
barbecue669.jpg,1280,720,fire,522,275,661,535
hand_held_nasa_training119.jpg,854,480,fire,282,126,352,179
barbecue676.jpg,1280,720,fire,528,225,707,578
house3886.jpg,854,480,fire,489,0,582,109
house2815.jpg,854,480,fire,508,2,664,108
house6221.jpg,426,240,fire,171,81,200,119
house4335.jpg,854,480,fire,471,346,529,422
house3271.jpg,854,480,fire,501,63,561,109
hand_held_nasa_training141.jpg,854,480,fire,323,123,386,162
house3759.jpg,854,480,fire,500,2,577,109
house6321.jpg,426,240,fire,173,68,201,118
house4232.jpg,854,480,fire,473,360,527,424
house4840.jpg,854,480,fire,467,341,524,424
house6760.jpg,426,240,fire,175,44,209,120
house2278.jpg,854,480,fire,513,2,608,105
house6260.jpg,426,240,fire,173,68,201,118
house3667.jpg,854,480,fire,501,0,587,108
house3853.jpg,854,480,fire,503,64,559,108
hand_held_nasa_training33.jpg,854,480,fire,272,381,369,459
house6662.jpg,426,240,fire,131,81,155,117
house4764.jpg,854,480,fire,470,353,526,423
house3288.jpg,854,480,fire,501,63,561,109
house3272.jpg,854,480,fire,501,63,561,109
house2721.jpg,854,480,fire,510,0,614,109
house3672.jpg,854,480,fire,501,0,587,108
house6497.jpg,426,240,fire,172,59,206,119
house4497.jpg,854,480,fire,467,324,526,423
house3175.jpg,854,480,fire,507,74,564,111
house3606.jpg,854,480,fire,500,0,572,109
house6756.jpg,426,240,fire,175,44,209,120
house2421.jpg,854,480,fire,519,2,617,106
house2414.jpg,854,480,fire,519,2,617,106
house4687.jpg,854,480,fire,468,325,524,423
house2334.jpg,854,480,fire,513,2,608,105
house6281.jpg,426,240,fire,173,68,201,118
house3657.jpg,854,480,fire,501,0,587,108
barbecue786.jpg,1280,720,fire,514,194,704,542
house3624.jpg,854,480,fire,507,1,573,107
house2572.jpg,854,480,fire,510,1,607,105
house6623.jpg,426,240,fire,131,81,155,117
house4327.jpg,854,480,fire,471,346,529,422
house6745.jpg,426,240,fire,175,44,209,120
house2633.jpg,854,480,fire,497,1,621,107
house4292.jpg,854,480,fire,471,349,529,423
house6534.jpg,426,240,fire,131,86,156,117
barbecue698.jpg,1280,720,fire,426,215,705,603
house4361.jpg,854,480,fire,469,326,526,422
house3699.jpg,854,480,fire,500,2,577,109
house4151.jpg,854,480,fire,469,350,527,424
house3812.jpg,854,480,fire,489,1,561,107
house6501.jpg,426,240,fire,172,59,206,119
house4224.jpg,854,480,fire,475,329,522,425
house6142.jpg,426,240,fire,171,81,200,119
house457.jpg,854,480,fire,471,338,531,424
house3375.jpg,854,480,fire,468,1,564,110
house4858.jpg,854,480,fire,469,352,523,421
house3352.jpg,854,480,fire,468,1,564,110
house6398.jpg,426,240,fire,173,68,201,118
house6335.jpg,426,240,fire,173,68,201,118
house6603.jpg,426,240,fire,131,86,156,117
house6505.jpg,426,240,fire,131,86,156,117
house3479.jpg,854,480,fire,468,1,564,110
house2771.jpg,854,480,fire,524,2,651,107
house4166.jpg,854,480,fire,469,350,527,424
house4813.jpg,854,480,fire,467,341,524,424
house3431.jpg,854,480,fire,468,1,564,110
house625.jpg,426,240,fire,176,84,200,117
house3637.jpg,854,480,fire,501,0,587,108
hand_held_nasa_training190.jpg,854,480,fire,302,267,363,303
case2_car176.jpg,640,480,fire,232,237,297,291
barbecue675.jpg,1280,720,fire,528,225,707,578
house2567.jpg,854,480,fire,510,1,607,105
house2675.jpg,854,480,fire,510,0,614,109
house4485.jpg,854,480,fire,469,345,526,422
house284.jpg,854,480,fire,521,4,606,105
house2311.jpg,854,480,fire,513,2,608,105
house4583.jpg,854,480,fire,470,333,525,426
house697.jpg,426,240,fire,171,81,200,119
house3255.jpg,854,480,fire,482,8,567,110
house4472.jpg,854,480,fire,469,345,526,422
house4622.jpg,854,480,fire,470,333,525,426
house2469.jpg,854,480,fire,510,1,607,105
house6560.jpg,426,240,fire,131,86,156,117
house4332.jpg,854,480,fire,471,346,529,422
house6491.jpg,426,240,fire,172,59,206,119
hand_held_nasa_training199.jpg,854,480,fire,308,280,352,312
house3183.jpg,854,480,fire,507,74,564,111
house4129.jpg,854,480,fire,469,350,527,424
house6316.jpg,426,240,fire,173,68,201,118
house4314.jpg,854,480,fire,471,346,529,422
house6417.jpg,426,240,fire,173,68,201,118
house6546.jpg,426,240,fire,131,86,156,117
house4565.jpg,854,480,fire,471,347,523,422
house2251.jpg,854,480,fire,513,2,608,105
house2877.jpg,854,480,fire,508,2,664,108
house2523.jpg,854,480,fire,510,1,607,105
house6353.jpg,426,240,fire,173,68,201,118
house4868.jpg,854,480,fire,468,304,523,422
house4296.jpg,854,480,fire,471,349,529,423
house3494.jpg,854,480,fire,481,2,559,109
house3852.jpg,854,480,fire,503,64,559,108
house4184.jpg,854,480,fire,469,350,527,424
house6390.jpg,426,240,fire,173,68,201,118
house4263.jpg,854,480,fire,471,349,529,423
house3579.jpg,854,480,fire,500,0,572,109
house2580.jpg,854,480,fire,502,1,601,109
house6612.jpg,426,240,fire,131,86,156,117
house3585.jpg,854,480,fire,500,0,572,109
house4226.jpg,854,480,fire,475,329,522,425
house3308.jpg,854,480,fire,470,2,561,109
case2_car116.jpg,640,480,fire,144,241,215,295
house291.jpg,854,480,fire,521,4,606,105
house3670.jpg,854,480,fire,501,0,587,108
house6456.jpg,426,240,fire,172,59,206,119
house2754.jpg,854,480,fire,508,0,604,108
barbecue840.jpg,1280,720,fire,557,458,694,533
barbecue879.jpg,1280,720,fire,551,387,695,536
house2542.jpg,854,480,fire,510,1,607,105
house2864.jpg,854,480,fire,508,2,664,108
house3147.jpg,854,480,fire,501,78,558,112
house4115.jpg,854,480,fire,469,350,527,424
house3387.jpg,854,480,fire,468,1,564,110
house4189.jpg,854,480,fire,469,350,527,424
house6672.jpg,426,240,fire,153,152,171,194
house4691.jpg,854,480,fire,468,325,524,423
house213.jpg,854,480,fire,521,2,605,106
barbecue807.jpg,1280,720,fire,544,320,704,553
house3476.jpg,854,480,fire,468,1,564,110
house2563.jpg,854,480,fire,510,1,607,105
house267.jpg,854,480,fire,525,2,643,107
house2822.jpg,854,480,fire,508,2,664,108
house2768.jpg,854,480,fire,514,1,644,105
case2_car186.jpg,640,480,fire,232,237,297,291
house3855.jpg,854,480,fire,503,64,559,108
house2322.jpg,854,480,fire,513,2,608,105
house2237.jpg,854,480,fire,513,2,608,105
house3306.jpg,854,480,fire,501,63,561,109
house4512.jpg,854,480,fire,471,362,523,427
house4242.jpg,854,480,fire,471,349,529,423
house3117.jpg,854,480,fire,511,81,537,106
house3348.jpg,854,480,fire,468,1,564,110
house3310.jpg,854,480,fire,470,2,561,109
house6349.jpg,426,240,fire,173,68,201,118
house3890.jpg,854,480,fire,510,70,559,110
house6870.jpg,426,240,fire,174,46,242,118
house533.jpg,854,480,fire,422,246,522,426
house4887.jpg,854,480,fire,464,350,526,424
house4393.jpg,854,480,fire,472,333,526,420
hand_held_nasa_training36.jpg,854,480,fire,272,381,369,459
house2727.jpg,854,480,fire,510,0,614,109
house4312.jpg,854,480,fire,471,349,529,423
house3534.jpg,854,480,fire,500,3,583,109
house6143.jpg,426,240,fire,171,81,200,119
hand_held_nasa_training9.jpg,854,480,fire,239,418,348,458
house6130.jpg,426,240,fire,171,81,200,119
house6209.jpg,426,240,fire,171,81,200,119
house6670.jpg,426,240,fire,153,152,171,194
house2853.jpg,854,480,fire,508,2,664,108
house4589.jpg,854,480,fire,470,333,525,426
house3875.jpg,854,480,fire,512,72,555,108
house2266.jpg,854,480,fire,513,2,608,105
barbecue744.jpg,1280,720,fire,501,311,696,591
house4784.jpg,854,480,fire,467,341,524,424
house2473.jpg,854,480,fire,510,1,607,105
house2195.jpg,854,480,fire,523,1,614,108
house6292.jpg,426,240,fire,173,68,201,118
barbecue732.jpg,1280,720,fire,556,516,734,596
house3755.jpg,854,480,fire,500,2,577,109
house3275.jpg,854,480,fire,501,63,561,109
house4230.jpg,854,480,fire,473,360,527,424
house4264.jpg,854,480,fire,471,349,529,423
house6586.jpg,426,240,fire,131,86,156,117
house3861.jpg,854,480,fire,503,64,559,108
house4204.jpg,854,480,fire,475,329,522,425
house4198.jpg,854,480,fire,469,350,527,424
house6874.jpg,426,240,fire,174,46,242,118
house419.jpg,854,480,fire,470,345,523,425
house6553.jpg,426,240,fire,131,86,156,117
house2561.jpg,854,480,fire,510,1,607,105
house6195.jpg,426,240,fire,171,81,200,119
house280.jpg,854,480,fire,521,4,606,105
house2707.jpg,854,480,fire,510,0,614,109
house2111.jpg,854,480,fire,523,1,614,108
house227.jpg,854,480,fire,521,2,605,106
house4649.jpg,854,480,fire,468,337,527,423
barbecue689.jpg,1280,720,fire,542,285,682,630
house3871.jpg,854,480,fire,512,72,555,108
house6482.jpg,426,240,fire,172,59,206,119
house670.jpg,426,240,fire,171,81,200,119
house2646.jpg,854,480,fire,510,0,614,109
barbecue719.jpg,1280,720,fire,484,372,725,604
house2552.jpg,854,480,fire,510,1,607,105
house6128.jpg,426,240,fire,171,81,200,119
house6587.jpg,426,240,fire,131,86,156,117
house3582.jpg,854,480,fire,500,0,572,109
house6258.jpg,426,240,fire,173,68,201,118
case2_car107.jpg,640,480,fire,149,238,204,299
house6469.jpg,426,240,fire,172,59,206,119
hand_held_nasa_training89.jpg,854,480,fire,293,267,394,331
house2773.jpg,854,480,fire,524,2,651,107
house6364.jpg,426,240,fire,173,68,201,118
house3171.jpg,854,480,fire,507,74,564,111
house2262.jpg,854,480,fire,513,2,608,105
house4665.jpg,854,480,fire,467,347,528,426
case2_car151.jpg,640,480,fire,201,227,275,286
house3383.jpg,854,480,fire,468,1,564,110
house2357.jpg,854,480,fire,519,2,617,106
house673.jpg,426,240,fire,171,81,200,119
barbecue762.jpg,1280,720,fire,496,231,695,564
case2_car91.jpg,640,480,fire,137,229,220,283
house2121.jpg,854,480,fire,523,1,614,108
house4593.jpg,854,480,fire,470,333,525,426
house3221.jpg,854,480,fire,502,57,561,111
house3212.jpg,854,480,fire,504,66,561,108
house2353.jpg,854,480,fire,519,2,617,106
house4241.jpg,854,480,fire,471,349,529,423
house685.jpg,426,240,fire,171,81,200,119
house622.jpg,426,240,fire,176,84,200,117
house4225.jpg,854,480,fire,475,329,522,425
house513.jpg,854,480,fire,422,249,512,428
house684.jpg,426,240,fire,171,81,200,119
house2383.jpg,854,480,fire,519,2,617,106
house6171.jpg,426,240,fire,171,81,200,119
barbecue825.jpg,1280,720,fire,530,453,702,558
house6158.jpg,426,240,fire,171,81,200,119
house4110.jpg,854,480,fire,469,350,527,424
house3523.jpg,854,480,fire,500,3,583,109
house659.jpg,426,240,fire,171,81,200,119
case2_car99.jpg,640,480,fire,149,235,214,290
house6692.jpg,426,240,fire,153,152,171,194
house3663.jpg,854,480,fire,501,0,587,108
barbecue714.jpg,1280,720,fire,460,372,732,588
house4434.jpg,854,480,fire,472,333,526,420
house3782.jpg,854,480,fire,484,1,562,110
house3266.jpg,854,480,fire,501,63,561,109
house6236.jpg,426,240,fire,171,81,200,119
house3194.jpg,854,480,fire,504,66,561,108
house6362.jpg,426,240,fire,173,68,201,118
barbecue702.jpg,1280,720,fire,559,494,708,578
house2679.jpg,854,480,fire,510,0,614,109
house2597.jpg,854,480,fire,493,0,598,106
house4535.jpg,854,480,fire,471,319,525,424
house2382.jpg,854,480,fire,519,2,617,106
house3491.jpg,854,480,fire,481,2,559,109
house6256.jpg,426,240,fire,173,68,201,118
house462.jpg,854,480,fire,471,338,531,424
house6656.jpg,426,240,fire,131,81,155,117
house4790.jpg,854,480,fire,467,341,524,424
house2274.jpg,854,480,fire,513,2,608,105
house2197.jpg,854,480,fire,523,1,614,108
house2301.jpg,854,480,fire,513,2,608,105
house6570.jpg,426,240,fire,131,86,156,117
house2486.jpg,854,480,fire,510,1,607,105
house6716.jpg,426,240,fire,153,152,171,194
house6751.jpg,426,240,fire,175,44,209,120
house6210.jpg,426,240,fire,171,81,200,119
house2475.jpg,854,480,fire,510,1,607,105
barbecue683.jpg,1280,720,fire,597,305,734,633
house3786.jpg,854,480,fire,484,1,562,110
house6131.jpg,426,240,fire,171,81,200,119
house4785.jpg,854,480,fire,467,341,524,424
house2535.jpg,854,480,fire,510,1,607,105
house6161.jpg,426,240,fire,171,81,200,119
house6189.jpg,426,240,fire,171,81,200,119
house6824.jpg,426,240,fire,170,29,242,120
house2889.jpg,854,480,fire,518,1,667,106
house648.jpg,426,240,fire,171,81,200,119
house6853.jpg,426,240,fire,174,46,242,118
house4521.jpg,854,480,fire,471,362,523,427
house2540.jpg,854,480,fire,510,1,607,105
house576.jpg,854,480,fire,416,298,525,425
house6606.jpg,426,240,fire,131,86,156,117
barbecue876.jpg,1280,720,fire,551,387,695,536
house3597.jpg,854,480,fire,500,0,572,109
house2654.jpg,854,480,fire,510,0,614,109
house3745.jpg,854,480,fire,500,2,577,109
house6834.jpg,426,240,fire,170,29,242,120
house4243.jpg,854,480,fire,471,349,529,423
house6483.jpg,426,240,fire,172,59,206,119
hand_held_nasa_training169.jpg,854,480,fire,320,247,383,289
house4636.jpg,854,480,fire,468,349,527,422
house2525.jpg,854,480,fire,510,1,607,105
house3652.jpg,854,480,fire,501,0,587,108
house63.jpg,426,240,fire,176,84,200,117
barbecue667.jpg,1280,720,fire,405,307,625,522
house6249.jpg,426,240,fire,173,68,201,118
case2_car120.jpg,640,480,fire,144,241,215,295
house437.jpg,854,480,fire,472,333,528,423
house2856.jpg,854,480,fire,508,2,664,108
house4385.jpg,854,480,fire,472,333,526,420
barbecue899.jpg,1280,720,fire,520,174,737,540
house2636.jpg,854,480,fire,497,1,621,107
house4742.jpg,854,480,fire,473,332,526,426
house4449.jpg,854,480,fire,472,333,526,420
house3559.jpg,854,480,fire,500,0,572,109
hand_held_nasa_training106.jpg,854,480,fire,273,121,367,175
house3689.jpg,854,480,fire,496,8,577,107
house6625.jpg,426,240,fire,131,81,155,117
house3427.jpg,854,480,fire,468,1,564,110
house3193.jpg,854,480,fire,504,66,561,108
house4895.jpg,854,480,fire,464,350,526,424
house3141.jpg,854,480,fire,501,78,558,112
house4279.jpg,854,480,fire,471,349,529,423
house3406.jpg,854,480,fire,468,1,564,110
house6705.jpg,426,240,fire,153,152,171,194
house218.jpg,854,480,fire,521,2,605,106
house481.jpg,854,480,fire,478,315,532,427
house6504.jpg,426,240,fire,172,59,206,119
house6593.jpg,426,240,fire,131,86,156,117
house4444.jpg,854,480,fire,472,333,526,420
case2_car137.jpg,640,480,fire,163,221,232,286
house3362.jpg,854,480,fire,468,1,564,110
house3468.jpg,854,480,fire,468,1,564,110
house4881.jpg,854,480,fire,464,350,526,424
house4428.jpg,854,480,fire,472,333,526,420
house3335.jpg,854,480,fire,468,1,564,110
house4353.jpg,854,480,fire,471,346,529,422
house6812.jpg,426,240,fire,130,82,155,116
house3433.jpg,854,480,fire,468,1,564,110
house6823.jpg,426,240,fire,170,29,242,120
house2791.jpg,854,480,fire,508,2,664,108
house3486.jpg,854,480,fire,468,1,564,110
house2698.jpg,854,480,fire,510,0,614,109
barbecue764.jpg,1280,720,fire,496,231,695,564
case2_car97.jpg,640,480,fire,149,235,214,290
house4321.jpg,854,480,fire,471,346,529,422
house3592.jpg,854,480,fire,500,0,572,109
house4878.jpg,854,480,fire,464,350,526,424
house299.jpg,854,480,fire,521,4,606,105
house2172.jpg,854,480,fire,523,1,614,108
house2631.jpg,854,480,fire,497,1,621,107
hand_held_nasa_training194.jpg,854,480,fire,302,267,363,303
house4844.jpg,854,480,fire,467,341,524,424
